generation,best_fitness,avg_fitness,mutation_rate
335,1.0,0.9526659076828514,0.01
336,1.0,0.9259862265469075,0.01
337,1.0,0.8464120874848561,0.01
338,1.0,0.9698669325172763,0.01
339,1.0,0.9269856454746654,0.01
340,1.0,0.9031640991553661,0.01
341,1.0,0.954961087408407,0.01
342,1.0,0.9013523039455374,0.01
343,1.0,0.9491066680723501,0.015
344,1.0,0.9472266965046148,0.014249999999999999
345,1.0,0.943614806393402,0.013537499999999997
346,1.0,0.8999718641445236,0.012860624999999997
347,1.0,0.8843661956952841,0.012217593749999997
348,1.0,0.982141051849436,0.011606714062499997
349,1.0,0.9533525810917179,0.011026378359374997
350,1.0,0.9254227754629388,0.010475059441406247
351,1.0,0.8950194692125891,0.01
352,1.0,0.9710132263562695,0.01
353,1.0,0.9438676863321777,0.01
354,1.0,0.963207891423214,0.01
355,1.0,0.9693533800899407,0.01
356,1.0,0.9357892848450221,0.01
357,1.0,0.950336966598752,0.01
358,1.0,0.9095839084259524,0.01
359,1.0,0.9122098747713676,0.01
360,1.0,0.9402526160675359,0.01
361,1.0,0.8718906616029346,0.01
362,1.0,0.8586069974399657,0.01
363,1.0,0.9530112397838898,0.01
364,1.0,0.8893681217104665,0.01
365,1.0,0.9195112591944349,0.01
366,1.0,0.9380257821542289,0.01
367,1.0,0.9955363163617702,0.01
368,1.0,0.929923089017311,0.015
369,1.0,0.9794827584709016,0.014249999999999999
370,1.0,0.9758762663648247,0.013537499999999997
371,1.0,0.9670656282142541,0.012860624999999997
372,1.0,0.9081799983647303,0.012217593749999997
373,1.0,0.9125182828474895,0.011606714062499997
374,1.0,0.9553292853874632,0.011026378359374997
375,1.0,0.9687124901736056,0.010475059441406247
376,1.0,0.9418803980811746,0.01
377,1.0,0.9320606196527789,0.01
378,1.0,0.9255403214128591,0.01
379,1.0,0.9438056551434645,0.01
380,1.0,0.9417168650506785,0.01
381,1.0,0.8985830497380433,0.01
382,1.0,0.9631987643653095,0.01
383,1.0,0.9299984178598487,0.01
384,1.0,0.9003190071203891,0.01
385,1.0,0.9681465490791145,0.01
386,1.0,0.8695241457176522,0.01
387,1.0,0.8980143052060111,0.01
388,1.0,0.9000455525083212,0.01
389,1.0,0.8682934423844053,0.01
390,1.0,0.9522867718956184,0.01
391,1.0,0.9375336637403537,0.01
392,1.0,0.9409391264942686,0.01
393,1.0,0.9312496725307583,0.015
394,1.0,0.9133882858508156,0.014249999999999999
395,1.0,0.8989418023852372,0.013537499999999997
396,1.0,0.8764353604605754,0.012860624999999997
397,1.0,0.9519304686309109,0.012217593749999997
398,1.0,0.9266724307604257,0.011606714062499997
399,1.0,0.9478370469452273,0.011026378359374997
400,1.0,0.9208839937193123,0.010475059441406247
